system:index,built_frac,dist_water_m,elevation_m,lat,lon,lst_c,ndvi,.geo
49008,0.3495164087507874,1749.2855684535903,882,13.090553809210396,77.7529147017958,42.56734352000001,0.3956527244333771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7529147017958,13.090553809210396]}"
49009,0.43874294322449714,1830.9833423600553,879,13.090539050366033,77.75429683378881,43.585913480000045,0.32614196444287963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75429683378881,13.090539050366033]}"
49010,0.6027110648574308,1920.9372712298546,873,13.090524284135636,77.75567896408582,43.66110992000006,0.2484612414544958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75567896408582,13.090524284135636]}"
49011,0.19485619035549462,2018.0436070610565,871,13.09050951051925,77.75706109268594,43.801248740000005,0.2822885990744636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75706109268594,13.09050951051925]}"
49012,0.04390772862825543,2121.3203435596424,868,13.090494729516914,77.75844321958839,43.54147922000004,0.39161167773063915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75844321958839,13.090494729516914]}"
49013,0.035560818505473435,2229.910312097776,864,13.090479941128674,77.75982534479226,44.12254261999999,0.40970644444262183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75982534479226,13.090479941128674]}"
49014,0.03618851536884904,2343.074902771996,864,13.090465145354568,77.76120746829673,43.47482783000001,0.3609595216931409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76120746829673,13.090465145354568]}"
49015,0.03619667480234057,2460.182920028509,864,13.090450342194641,77.76258959010094,42.034132399999976,0.3785432544457814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76258959010094,13.090450342194641]}"
49016,0.0366714084520936,2580.697580112788,865,13.090435531648934,77.76397171020407,41.14202918000001,0.37715946112529714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76397171020407,13.090435531648934]}"
49017,0.03923497209325433,2514.458192136032,864,13.09042071371749,77.76535382860523,41.30609414000003,0.3535041163441849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76535382860523,13.09042071371749]}"
49018,0.03957982826977968,2371.7082451262845,859,13.09040588840035,77.7667359453036,38.393941100000006,0.48560966163163277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7667359453036,13.09040588840035]}"
49019,0.037873283959925175,2229.910312097776,861,13.090391055697557,77.76811806029833,39.785075240000026,0.421086835427369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76811806029833,13.090391055697557]}"
49020,0.03694072738289833,2089.258241577618,864,13.090376215609155,77.76950017358855,41.33343830000001,0.40079728003239384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76950017358855,13.090376215609155]}"
49021,0.03545442596077919,1950.0,863,13.090361368135182,77.77088228517344,41.78119892000001,0.3269611304949762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77088228517344,13.090361368135182]}"
49022,0.03456367552280426,1812.456896039186,864,13.090346513275684,77.77226439505213,41.309512160000054,0.3654414927051974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77226439505213,13.090346513275684]}"
49023,0.037618335569277406,1677.0509831248423,865,13.090331651030702,77.7736465032238,40.82415332000005,0.3309259419021679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7736465032238,13.090331651030702]}"
49024,0.11233175755478442,1544.34452114805,868,13.09031678140028,77.77502860968758,40.362720620000005,0.34874929565409657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77502860968758,13.09031678140028]}"
49025,0.5026588439941406,1415.0971698084904,870,13.090301904384457,77.77641071444262,39.32706056000001,0.34775163883103116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77641071444262,13.090301904384457]}"
49026,0.49730731546878815,1290.348790056394,875,13.090287019983277,77.77779281748808,39.63639137000004,0.4021590314635265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77779281748808,13.090287019983277]}"
49027,0.550412023672834,1171.537451385998,875,13.090272128196785,77.77917491882312,39.51505166000004,0.3734209496245863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77917491882312,13.090272128196785]}"
49028,0.7179779841098934,1060.6601717798212,877,13.09025722902502,77.78055701844687,40.441335080000044,0.2955167922484206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78055701844687,13.09025722902502]}"
49029,0.7467569524887949,960.4686356149273,880,13.090242322468027,77.7819391163585,40.66692440000003,0.25514012858123714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7819391163585,13.090242322468027]}"
49030,0.6916667371988297,848.5281374238571,880,13.090227408525847,77.78332121255715,40.229417839999996,0.3257677697464782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78332121255715,13.090227408525847]}"
49031,0.3379615491721779,750.0,878,13.090212487198523,77.784703307042,39.720132860000035,0.35817366392890965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.784703307042,13.090212487198523]}"
49032,0.5654105546418577,670.820393249937,878,13.090197558486096,77.78608539981215,38.674218740000015,0.3766120519528202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78608539981215,13.090197558486096]}"
49033,0.4977162985596806,618.4658438426491,877,13.090182622388609,77.7874674908668,39.08779916000003,0.3905958824389903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7874674908668,13.090182622388609]}"
49034,0.3760577461216599,600.0,877,13.090167678906106,77.78884958020508,39.36465878000001,0.3723690796863359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78884958020508,13.090167678906106]}"
49035,0.5578632934484631,618.4658438426491,878,13.09015272803863,77.79023166782615,38.817775580000045,0.42866795653223494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79023166782615,13.09015272803863]}"
49036,0.6240170681849122,670.820393249937,874,13.090137769786223,77.79161375372915,39.84830861000003,0.33861987341442573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79161375372915,13.090137769786223]}"
49037,0.6489962376654148,750.0,874,13.090122804148926,77.79299583791325,40.13542229000001,0.34354543839534124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79299583791325,13.090122804148926]}"
49038,0.46903842920437455,2790.161285660741,871,13.094950002306245,77.45158433678549,42.375934400000006,0.41716823467539293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45158433678549,13.094950002306245]}"
49039,0.38003931392449886,2765.863337187866,869,13.09493685317755,77.45296682579927,43.56540536,0.35691605477277233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45296682579927,13.09493685317755]}"
49040,0.06943075824528933,2653.77090194312,863,13.094923696653357,77.45434931330202,45.44531635999999,0.2754922051308656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45434931330202,13.094923696653357]}"
49041,0.040815189480781555,2545.5844122715707,861,13.094910532733701,77.45573179929285,45.73926607999999,0.27486138114783604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45573179929285,13.094910532733701]}"
49042,0.0360547648742795,2441.823089414956,854,13.09489736141862,77.45711428377095,36.26109661999999,0.3369772904195903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45711428377095,13.09489736141862]}"
49043,0.050148274982348084,2343.074902771996,856,13.094884182708153,77.45849676673545,33.37970576000001,0.31288817062489355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45849676673545,13.094884182708153]}"
49044,0.5337906518252566,2250.0,859,13.094870996602339,77.45987924818552,38.79214043000002,0.3728141947657541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45987924818552,13.094870996602339]}"
49045,0.45909640030004084,2163.3307652783933,863,13.094857803101212,77.46126172812029,42.31099202000004,0.32074620235103174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46126172812029,13.094857803101212]}"
49046,0.45909640030004084,2083.8665984174704,863,13.09484460220481,77.46264420653891,43.57053239000004,0.3199642466482189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46264420653891,13.09484460220481]}"
49047,0.15280254278331995,2012.4611797498108,863,13.094831393913173,77.46402668344055,42.90914552000001,0.3656821276044968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46402668344055,13.094831393913173]}"
49048,0.3445218524429947,1950.0,860,13.094818178226337,77.46540915882434,41.95551794000005,0.2740133120238257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46540915882434,13.094818178226337]}"
49049,0.4898889223113656,1897.3665961010277,851,13.09480495514434,77.46679163268946,39.96281227999998,0.42864445645347404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46679163268946,13.09480495514434]}"
49050,0.3964832881465554,1855.3975315279472,850,13.094791724667221,77.46817410503503,39.22451996000001,0.38012613307862125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46817410503503,13.094791724667221]}"
49051,0.09975596354342997,1824.8287590894658,849,13.094778486795015,77.46955657586021,40.3763927,0.391865043265627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46955657586021,13.094778486795015]}"
49052,0.06619219691492617,1806.2391868188445,846,13.09476524152776,77.47093904516414,41.77436288000001,0.3403633313681755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47093904516414,13.09476524152776]}"
49053,0.04216349893249571,1800.0,844,13.094751988865498,77.47232151294601,39.41934709999998,0.39174232797613945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47232151294601,13.094751988865498]}"
49054,0.05180875048972666,1806.2391868188445,848,13.094738728808263,77.47370397920493,36.71569327999998,0.5449541284403671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47370397920493,13.094738728808263]}"
49055,0.17398430407047272,1824.8287590894658,851,13.094725461356093,77.47508644394009,39.542395820000024,0.4348632818948384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47508644394009,13.094725461356093]}"
49056,0.5265192398801446,1855.3975315279472,850,13.094712186509028,77.47646890715059,39.94914019999999,0.40737987639999806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47646890715059,13.094712186509028]}"
49057,0.6892323642969131,1855.3975315279472,856,13.094698904267103,77.47785136883562,38.94424232000003,0.4121559888804178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47785136883562,13.094698904267103]}"
49058,0.7391943369293585,1710.2631376487068,859,13.09468561463036,77.4792338289943,39.926923070000015,0.34045763918746547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4792338289943,13.09468561463036]}"
49059,0.7083012053044513,1566.0459763365825,861,13.09467231759883,77.4806162876258,40.43620805000003,0.3592891876669093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4806162876258,13.09467231759883]}"
49060,0.44019523658789694,1423.0249470757708,860,13.094659013172558,77.4819987447293,38.91860717000003,0.38214629470936146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4819987447293,13.094659013172558]}"
49061,0.6550837887916714,1281.6005617976296,859,13.094645701351578,77.4833812003039,38.33925278000004,0.3584856667614309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4833812003039,13.094645701351578]}"
49062,0.6550837887916714,1142.3659658795864,859,13.094632382135929,77.48476365434877,40.13542229000001,0.3603285271627683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48476365434877,13.094632382135929]}"
49063,0.707209754968062,1006.2305898749054,859,13.09461905552565,77.48614610686306,40.06193486000004,0.3245402953292574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48614610686306,13.09461905552565]}"
49064,0.7460187247488648,874.6427842267951,856,13.094605721520777,77.48752855784595,38.39223208999999,0.30945569436913645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48752855784595,13.094605721520777]}"
49065,0.6814510561525822,750.0,856,13.094592380121348,77.48891100729654,36.00303611000004,0.46220542166152656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48891100729654,13.094592380121348]}"
49066,0.1101434463635087,636.3961030678927,857,13.094579031327404,77.490293455214,36.05088839000001,0.5707957512970474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.490293455214,13.094579031327404]}"
49067,0.12974330130964518,540.8326913195983,855,13.09456567513898,77.4916759015975,36.319202959999984,0.5877698058603642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4916759015975,13.09456567513898]}"
49068,0.5581824502442032,474.3416490252569,855,13.094552311556116,77.49305834644618,37.87098404000005,0.4348063728340505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49305834644618,13.094552311556116]}"
49069,0.4969018849078566,450.0,859,13.094538940578849,77.49444078975918,40.40031884000001,0.30604092692954576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49444078975918,13.094538940578849]}"
49070,0.46037931204773486,474.3416490252569,862,13.094525562207217,77.49582323153567,43.05612038000004,0.3507896222924687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49582323153567,13.094525562207217]}"
49071,0.39138831198215485,540.8326913195983,867,13.09451217644126,77.49720567177476,44.042219149999994,0.3387461145178914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49720567177476,13.09451217644126]}"
49072,0.7230294954497367,636.3961030678927,870,13.094498783281013,77.49858811047567,43.34152505000003,0.2994699822125771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49858811047567,13.094498783281013]}"
49073,0.7493436245713383,750.0,875,13.09448538272652,77.49997054763749,41.08050481999999,0.3414219595743012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49997054763749,13.09448538272652]}"
49074,0.7297657954040915,874.6427842267951,875,13.09447197477781,77.5013529832594,39.69962473999999,0.30859452169755275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5013529832594,13.09447197477781]}"
49075,0.5193030296359211,1006.2305898749054,878,13.09445855943493,77.50273541734053,41.58295376000001,0.2908727224374096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50273541734053,13.09445855943493]}"
49076,0.38063793652690947,1142.3659658795864,879,13.094445136697912,77.50411784988006,43.179169100000024,0.24950963740562576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50411784988006,13.094445136697912]}"
49077,0.6232940591871738,1281.6005617976296,879,13.094431706566798,77.50550028087711,42.42549569000002,0.25211650138054453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50550028087711,13.094431706566798]}"
49078,0.6232940591871738,1423.0249470757708,876,13.094418269041627,77.50688271033086,43.73630636000004,0.20794271368018016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50688271033086,13.094418269041627]}"
